year,percentage,gender,country_id,enrollment_abroad_id
2023,3.2974,Female,167.0,EAB5438
2012,1.0563,Female,97.0,EAB5439
2013,0.8837,Female,97.0,EAB5440
2014,0.9395,Female,97.0,EAB5441
2015,0.9934,Female,97.0,EAB5442
2016,1.0473,Female,97.0,EAB5443
2017,1.0681,Female,97.0,EAB5444
2018,1.0396,Female,97.0,EAB5445
2019,0.8336,Female,97.0,EAB5446
2020,0.796,Female,97.0,EAB5447
2021,0.8748,Female,97.0,EAB5448
2022,0.8847,Female,97.0,EAB5449
2023,0.9063,Female,97.0,EAB5450
2012,5.5173,Female,135.0,EAB5451
2013,5.605,Female,135.0,EAB5452
2014,6.272,Female,135.0,EAB5453
2015,6.7106,Female,135.0,EAB5454
2016,6.6666,Female,135.0,EAB5455
2017,7.0164,Female,135.0,EAB5456
2018,7.3231,Female,135.0,EAB5457
2019,7.3532,Female,135.0,EAB5458
2020,7.6257,Female,135.0,EAB5459
2021,7.9769,Female,135.0,EAB5460
2022,7.9129,Female,135.0,EAB5461
2023,7.8597,Female,135.0,EAB5462
2012,3.8514,Female,70.0,EAB5463
2013,4.5102,Female,70.0,EAB5464
2014,4.4649,Female,70.0,EAB5465
2015,3.8939,Female,70.0,EAB5466
2016,4.6465,Female,70.0,EAB5467
2017,5.2922,Female,70.0,EAB5468
2018,4.8431,Female,70.0,EAB5469
2019,5.2189,Female,70.0,EAB5470
2020,5.2845,Female,70.0,EAB5471
2021,5.299,Female,70.0,EAB5472
2022,4.835,Female,70.0,EAB5473
2023,4.8404,Female,70.0,EAB5474
2012,0.1755,Female,68.0,EAB5475
2013,0.1688,Female,68.0,EAB5476
2014,0.1458,Female,68.0,EAB5477
2015,0.1446,Female,68.0,EAB5478
2016,0.144,Female,68.0,EAB5479
2017,0.1516,Female,68.0,EAB5480
2018,0.1696,Female,68.0,EAB5481
2019,0.1713,Female,68.0,EAB5482
2020,0.1938,Female,68.0,EAB5483
2021,0.1972,Female,68.0,EAB5484
2022,0.1976,Female,68.0,EAB5485
2023,0.1983,Female,68.0,EAB5486
2012,2.2709,Female,201.0,EAB5487
2013,1.9041,Female,201.0,EAB5488
2014,1.7193,Female,201.0,EAB5489
2015,1.4315,Female,201.0,EAB5490
2016,1.3555,Female,201.0,EAB5491
2017,1.3555,Female,201.0,EAB5492
2018,1.381,Female,201.0,EAB5493
2019,1.5258,Female,201.0,EAB5494
2020,1.5764,Female,201.0,EAB5495
2021,1.5124,Female,201.0,EAB5496
2022,1.8123,Female,201.0,EAB5497
2023,1.6371,Female,201.0,EAB5498
2012,5.8612,Female,116.0,EAB5499
2013,6.719,Female,116.0,EAB5500
2014,7.1519,Female,116.0,EAB5501
2015,7.4483,Female,116.0,EAB5502
2016,8.3204,Female,116.0,EAB5503
2017,8.6996,Female,116.0,EAB5504
2018,9.3764,Female,116.0,EAB5505
2019,9.9647,Female,116.0,EAB5506
2020,10.3803,Female,116.0,EAB5507
2021,11.347,Female,116.0,EAB5508
2022,12.5098,Female,116.0,EAB5509
2023,14.9241,Female,116.0,EAB5510
2012,0.4124,Female,54.0,EAB5511
2013,0.4164,Female,54.0,EAB5512
2014,0.4508,Female,54.0,EAB5513
2015,0.5101,Female,54.0,EAB5514
2016,0.5394,Female,54.0,EAB5515
2017,0.5425,Female,54.0,EAB5516
2018,0.574,Female,54.0,EAB5517
2019,0.5569,Female,54.0,EAB5518
2020,0.5902,Female,54.0,EAB5519
2021,0.5902,Female,54.0,EAB5520
2022,0.6544,Female,54.0,EAB5521
2023,0.7143,Female,54.0,EAB5522
2012,4.206,Female,85.0,EAB5523
2013,4.2922,Female,85.0,EAB5524
2014,4.4962,Female,85.0,EAB5525
2015,4.5627,Female,85.0,EAB5526
2016,4.6754,Female,85.0,EAB5527
2017,4.9585,Female,85.0,EAB5528
2018,5.0242,Female,85.0,EAB5529
2019,5.4887,Female,85.0,EAB5530
2020,5.5483,Female,85.0,EAB5531
2021,6.2845,Female,85.0,EAB5532
2022,6.2645,Female,85.0,EAB5533
2023,6.3024,Female,85.0,EAB5534
2012,0.8784,Female,91.0,EAB5535
2013,0.8899,Female,91.0,EAB5536
2014,0.8966,Female,91.0,EAB5537
2015,0.8435,Female,91.0,EAB5538
2016,0.8474,Female,91.0,EAB5539
2017,0.7728,Female,91.0,EAB5540
2018,0.8147,Female,91.0,EAB5541
2019,0.8572,Female,91.0,EAB5542
2020,0.8264,Female,91.0,EAB5543
2021,1.2155,Female,91.0,EAB5544
2022,0.8787,Female,91.0,EAB5545
2023,0.87,Female,91.0,EAB5546
2012,1.5187,Female,202.0,EAB5547
2013,1.7193,Female,202.0,EAB5548
2014,1.8366,Female,202.0,EAB5549
2015,2.0316,Female,202.0,EAB5550
2016,2.2935,Female,202.0,EAB5551
2017,2.5413,Female,202.0,EAB5552
2018,2.7283,Female,202.0,EAB5553
2019,2.8369,Female,202.0,EAB5554
2020,3.1093,Female,202.0,EAB5555
2021,3.1809,Female,202.0,EAB5556
2022,3.2418,Female,202.0,EAB5557
2023,3.071,Female,202.0,EAB5558
2012,0.1516,Female,196.0,EAB5559
2013,0.1663,Female,196.0,EAB5560
2014,0.1723,Female,196.0,EAB5561
2015,0.1931,Female,196.0,EAB5562
2016,0.2105,Female,196.0,EAB5563
2017,0.2103,Female,196.0,EAB5564
2018,0.2209,Female,196.0,EAB5565
2019,0.235,Female,196.0,EAB5566
2020,0.2496,Female,196.0,EAB5567
2021,0.2528,Female,196.0,EAB5568
2022,0.2665,Female,196.0,EAB5569
2023,0.295,Female,196.0,EAB5570
2012,0.0929,Female,186.0,EAB5571
2013,0.0953,Female,186.0,EAB5572
2014,0.1049,Female,186.0,EAB5573
2015,0.1288,Female,186.0,EAB5574
2016,0.1607,Female,186.0,EAB5575
2017,0.1814,Female,186.0,EAB5576
2018,0.2057,Female,186.0,EAB5577
2019,0.2656,Female,186.0,EAB5578
2020,0.3129,Female,186.0,EAB5579
2021,0.314,Female,186.0,EAB5580
2022,0.3884,Female,186.0,EAB5581
2023,0.5414,Female,186.0,EAB5582
2012,7.7666,Female,24.0,EAB5583
2013,6.9204,Female,24.0,EAB5584
2014,6.5696,Female,24.0,EAB5585
2015,6.4772,Female,24.0,EAB5586
2016,6.3007,Female,24.0,EAB5587
2017,6.2998,Female,24.0,EAB5588
2018,5.9125,Female,24.0,EAB5589
2019,6.0199,Female,24.0,EAB5590
2020,5.7522,Female,24.0,EAB5591
2021,6.0766,Female,24.0,EAB5592
2022,6.3811,Female,24.0,EAB5593
2023,6.2899,Female,24.0,EAB5594
2012,0.5306,Female,103.0,EAB5595
2013,0.5555,Female,103.0,EAB5596
2014,0.6148,Female,103.0,EAB5597
2015,0.6826,Female,103.0,EAB5598
2016,0.7722,Female,103.0,EAB5599
2017,0.8112,Female,103.0,EAB5600
2018,0.8973,Female,103.0,EAB5601
2019,0.9642,Female,103.0,EAB5602
2020,1.1355,Female,103.0,EAB5603
2021,1.2715,Female,103.0,EAB5604
2022,1.4229,Female,103.0,EAB5605
2023,1.6325,Female,103.0,EAB5606
2012,0.2739,Female,137.0,EAB5607
2013,0.3361,Female,137.0,EAB5608
2014,0.4086,Female,137.0,EAB5609
2015,0.455,Female,137.0,EAB5610
2016,0.5211,Female,137.0,EAB5611
2017,0.4798,Female,137.0,EAB5612
2018,0.4937,Female,137.0,EAB5613
2019,0.5203,Female,137.0,EAB5614
2020,0.5583,Female,137.0,EAB5615
2021,0.6337,Female,137.0,EAB5616
2022,0.6601,Female,137.0,EAB5617
2023,0.6659,Female,137.0,EAB5618
2012,12.956,Female,106.0,EAB5619
2013,13.5595,Female,106.0,EAB5620
2014,12.6082,Female,106.0,EAB5621
2015,11.8584,Female,106.0,EAB5622
2016,11.7665,Female,106.0,EAB5623
2017,12.0344,Female,106.0,EAB5624
2018,16.2846,Female,106.0,EAB5625
2019,12.4434,Female,106.0,EAB5626
2020,12.3068,Female,106.0,EAB5627
2021,12.6478,Female,106.0,EAB5628
2022,12.1467,Female,106.0,EAB5629
2023,11.7637,Female,106.0,EAB5630
2012,1.2707,Female,74.0,EAB5631
2013,1.1797,Female,74.0,EAB5632
2014,1.2589,Female,74.0,EAB5633
2015,1.2751,Female,74.0,EAB5634
2016,1.3813,Female,74.0,EAB5635
2017,1.515,Female,74.0,EAB5636
2018,1.6853,Female,74.0,EAB5637
2019,1.7217,Female,74.0,EAB5638
2020,2.0304,Female,74.0,EAB5639
2021,2.1147,Female,74.0,EAB5640
2022,2.1255,Female,74.0,EAB5641
2023,2.1242,Female,74.0,EAB5642
2012,1.5763,Female,3.0,EAB5643
2013,1.6576,Female,3.0,EAB5644
2014,1.8418,Female,3.0,EAB5645
2015,2.0965,Female,3.0,EAB5646
2016,2.3838,Female,3.0,EAB5647
2017,2.6925,Female,3.0,EAB5648
2018,2.7707,Female,3.0,EAB5649
2019,2.9303,Female,3.0,EAB5650
2020,3.1253,Female,3.0,EAB5651
2021,3.1583,Female,3.0,EAB5652
2022,3.2641,Female,3.0,EAB5653
2023,3.259,Female,3.0,EAB5654
2012,1.3173,Female,194.0,EAB5655
2013,1.3979,Female,194.0,EAB5656
2014,1.4321,Female,194.0,EAB5657
2015,1.5772,Female,194.0,EAB5658
2016,1.9954,Female,194.0,EAB5659
2017,1.9054,Female,194.0,EAB5660
2018,2.1796,Female,194.0,EAB5661
2019,2.3725,Female,194.0,EAB5662
2020,2.7975,Female,194.0,EAB5663
2021,2.6517,Female,194.0,EAB5664
2022,2.3817,Female,194.0,EAB5665
2023,2.6686,Female,194.0,EAB5666
2012,1.5234,Female,115.0,EAB5667
2013,1.8327,Female,115.0,EAB5668
2014,1.6748,Female,115.0,EAB5669
2015,1.6941,Female,115.0,EAB5670
2016,1.7446,Female,115.0,EAB5671
2017,1.6882,Female,115.0,EAB5672
2018,1.7022,Female,115.0,EAB5673
2019,1.8267,Female,115.0,EAB5674
2020,1.918,Female,115.0,EAB5675
2021,1.926,Female,115.0,EAB5676
2022,2.0345,Female,115.0,EAB5677
2023,2.1742,Female,115.0,EAB5678
2012,0.6235,Female,42.0,EAB5679
2013,0.6126,Female,42.0,EAB5680
2014,0.622,Female,42.0,EAB5681
2015,0.5697,Female,42.0,EAB5682
2016,0.6083,Female,42.0,EAB5683
2017,0.5979,Female,42.0,EAB5684
2018,0.6237,Female,42.0,EAB5685
2019,0.6376,Female,42.0,EAB5686
2020,0.6567,Female,42.0,EAB5687
2021,0.5684,Female,42.0,EAB5688
2022,0.6157,Female,42.0,EAB5689
2023,0.6686,Female,42.0,EAB5690
2012,0.9419,Female,104.0,EAB5691
2013,1.1275,Female,104.0,EAB5692
2014,1.3951,Female,104.0,EAB5693
2015,1.5695,Female,104.0,EAB5694
2016,1.8188,Female,104.0,EAB5695
2017,1.8358,Female,104.0,EAB5696
2018,1.7533,Female,104.0,EAB5697
2019,1.8085,Female,104.0,EAB5698
2020,1.9322,Female,104.0,EAB5699
2021,2.0288,Female,104.0,EAB5700
2022,2.33,Female,104.0,EAB5701
2023,2.3432,Female,104.0,EAB5702
2012,0.2627,Female,123.0,EAB5703
2013,0.2572,Female,123.0,EAB5704
2014,0.2672,Female,123.0,EAB5705
2015,0.2795,Female,123.0,EAB5706
2016,0.2835,Female,123.0,EAB5707
2017,0.2971,Female,123.0,EAB5708
2018,0.3149,Female,123.0,EAB5709
2019,0.3162,Female,123.0,EAB5710
2020,0.3292,Female,123.0,EAB5711
2021,0.3091,Female,123.0,EAB5712
2022,0.3383,Female,123.0,EAB5713
2023,0.4112,Female,123.0,EAB5714
2012,0.4625,Female,78.0,EAB5715
2013,0.5211,Female,78.0,EAB5716
2014,0.7797,Female,78.0,EAB5717
2015,0.8474,Female,78.0,EAB5718
2016,0.9875,Female,78.0,EAB5719
2017,1.0159,Female,78.0,EAB5720
2018,1.0318,Female,78.0,EAB5721
2019,1.1126,Female,78.0,EAB5722
2020,1.1845,Female,78.0,EAB5723
2021,1.2355,Female,78.0,EAB5724
2022,1.4493,Female,78.0,EAB5725
2023,1.5525,Female,78.0,EAB5726
2012,0.157,Female,211.0,EAB5727
2013,0.17,Female,211.0,EAB5728
2014,0.2131,Female,211.0,EAB5729
2015,0.217,Female,211.0,EAB5730
2016,0.2435,Female,211.0,EAB5731
2017,0.2959,Female,211.0,EAB5732
2018,0.3443,Female,211.0,EAB5733
2019,0.4,Female,211.0,EAB5734
2020,0.4428,Female,211.0,EAB5735
2021,0.4388,Female,211.0,EAB5736
2022,0.443,Female,211.0,EAB5737
2023,0.4768,Female,211.0,EAB5738
2012,5.9724,Female,119.0,EAB5739
2013,6.1218,Female,119.0,EAB5740
2014,5.4145,Female,119.0,EAB5741
2015,5.8216,Female,119.0,EAB5742
2016,5.9794,Female,119.0,EAB5743
2017,5.9809,Female,119.0,EAB5744
2018,4.9944,Female,119.0,EAB5745
2019,5.3699,Female,119.0,EAB5746
2020,5.8425,Female,119.0,EAB5747
2021,5.7587,Female,119.0,EAB5748
2022,4.8667,Female,119.0,EAB5749
2023,5.2021,Female,119.0,EAB5750
2012,5.6526,Female,170.0,EAB5751
2013,7.2139,Female,170.0,EAB5752
2014,6.7727,Female,170.0,EAB5753
2015,7.2711,Female,170.0,EAB5754
2016,7.7509,Female,170.0,EAB5755
2017,10.5211,Female,170.0,EAB5756
2018,8.9871,Female,170.0,EAB5757
2019,10.0211,Female,170.0,EAB5758
2020,13.2935,Female,170.0,EAB5759
2021,11.3581,Female,170.0,EAB5760
2022,10.6677,Female,170.0,EAB5761
2023,10.4941,Female,170.0,EAB5762
2012,4.5513,Female,199.0,EAB5763
2013,4.492,Female,199.0,EAB5764
2014,5.6473,Female,199.0,EAB5765
2015,6.6929,Female,199.0,EAB5766
2016,8.0016,Female,199.0,EAB5767
2017,8.0162,Female,199.0,EAB5768
2018,8.0981,Female,199.0,EAB5769
2019,7.7554,Female,199.0,EAB5770
2020,7.8181,Female,199.0,EAB5771
2021,7.2335,Female,199.0,EAB5772
2022,8.1582,Female,199.0,EAB5773
2023,7.7329,Female,199.0,EAB5774
2012,1.9024,Female,51.0,EAB5775
2013,1.8987,Female,51.0,EAB5776
2014,1.8274,Female,51.0,EAB5777
2015,1.9385,Female,51.0,EAB5778
2016,2.2238,Female,51.0,EAB5779
2017,2.5372,Female,51.0,EAB5780
2018,2.6796,Female,51.0,EAB5781
2019,2.7568,Female,51.0,EAB5782
2020,3.2566,Female,51.0,EAB5783
2021,3.9451,Female,51.0,EAB5784
2022,4.7688,Female,51.0,EAB5785
2023,5.3442,Female,51.0,EAB5786
2012,0.091,Female,88.0,EAB5787
2013,0.1056,Female,88.0,EAB5788
2014,0.1134,Female,88.0,EAB5789
2015,0.1385,Female,88.0,EAB5790
2016,0.1234,Female,88.0,EAB5791
2017,0.1164,Female,88.0,EAB5792
2018,0.1272,Female,88.0,EAB5793
2019,0.1026,Female,88.0,EAB5794
2020,0.1515,Female,88.0,EAB5795
2021,0.2008,Female,88.0,EAB5796
2022,0.2307,Female,88.0,EAB5797
2023,0.3351,Female,88.0,EAB5798
2012,0.6404,Female,138.0,EAB5799
2013,0.7124,Female,138.0,EAB5800
2014,0.8959,Female,138.0,EAB5801
2015,1.065,Female,138.0,EAB5802
2016,1.2263,Female,138.0,EAB5803
2017,1.079,Female,138.0,EAB5804
2018,0.9014,Female,138.0,EAB5805
2019,0.8073,Female,138.0,EAB5806
2020,0.7799,Female,138.0,EAB5807
2021,0.7521,Female,138.0,EAB5808
2022,0.7781,Female,138.0,EAB5809
2023,0.747,Female,138.0,EAB5810
2012,5.9299,Female,171.0,EAB5811
2013,5.4443,Female,171.0,EAB5812
2014,5.358,Female,171.0,EAB5813
2015,5.047,Female,171.0,EAB5814
2016,5.3883,Female,171.0,EAB5815
2017,5.6832,Female,171.0,EAB5816
2018,6.128,Female,171.0,EAB5817
2019,5.8707,Female,171.0,EAB5818
2020,6.5325,Female,171.0,EAB5819
2021,6.2402,Female,171.0,EAB5820
2022,6.182,Female,171.0,EAB5821
2023,6.6489,Female,171.0,EAB5822
2012,41.7404,Female,160.0,EAB5823
2013,42.7522,Female,160.0,EAB5824
2014,44.3057,Female,160.0,EAB5825
2015,45.1874,Female,160.0,EAB5826
2016,43.702,Female,160.0,EAB5827
2017,44.0975,Female,160.0,EAB5828
2018,48.8951,Female,160.0,EAB5829
2019,53.0411,Female,160.0,EAB5830
2020,54.024,Female,160.0,EAB5831
2021,56.6023,Female,160.0,EAB5832
2022,59.7383,Female,160.0,EAB5833
2023,59.12,Female,160.0,EAB5834
2012,0.6891,Female,14.0,EAB5835
2013,0.6938,Female,14.0,EAB5836
2014,0.7341,Female,14.0,EAB5837
2015,0.8289,Female,14.0,EAB5838
2016,0.8918,Female,14.0,EAB5839
2017,0.9803,Female,14.0,EAB5840
2018,1.1537,Female,14.0,EAB5841
2019,1.3894,Female,14.0,EAB5842
2020,1.5168,Female,14.0,EAB5843
2021,1.4716,Female,14.0,EAB5844
2022,1.6235,Female,14.0,EAB5845
2023,2.3047,Female,14.0,EAB5846
2012,1.3337,Female,128.0,EAB5847
2013,1.4267,Female,128.0,EAB5848
2014,1.4733,Female,128.0,EAB5849
2015,1.3363,Female,128.0,EAB5850
2016,1.495,Female,128.0,EAB5851
2017,1.4903,Female,128.0,EAB5852
2018,1.5192,Female,128.0,EAB5853
2019,1.4653,Female,128.0,EAB5854
2020,1.2877,Female,128.0,EAB5855
2021,1.1646,Female,128.0,EAB5856
2022,1.2161,Female,128.0,EAB5857
2023,1.2866,Female,128.0,EAB5858
2012,6.5013,Female,21.0,EAB5859
2013,6.5628,Female,21.0,EAB5860
2014,6.5425,Female,21.0,EAB5861
2015,6.4158,Female,21.0,EAB5862
2016,6.3703,Female,21.0,EAB5863
2017,6.6676,Female,21.0,EAB5864
2018,7.2238,Female,21.0,EAB5865
2019,7.6633,Female,21.0,EAB5866
2020,7.8227,Female,21.0,EAB5867
2021,7.8045,Female,21.0,EAB5868
2022,7.2299,Female,21.0,EAB5869
2023,6.2434,Female,21.0,EAB5870
2012,24.7213,Female,37.0,EAB5871
2013,29.2412,Female,37.0,EAB5872
2014,30.6396,Female,37.0,EAB5873
2015,31.0626,Female,37.0,EAB5874
2016,31.843,Female,37.0,EAB5875
2017,32.5017,Female,37.0,EAB5876
2018,34.2103,Female,37.0,EAB5877
2019,35.4462,Female,37.0,EAB5878
2020,37.5858,Female,37.0,EAB5879
2021,39.716,Female,37.0,EAB5880
2022,40.6462,Female,37.0,EAB5881
2023,40.5276,Female,37.0,EAB5882
2012,5.0327,Female,52.0,EAB5883
2013,5.3294,Female,52.0,EAB5884
2014,5.3913,Female,52.0,EAB5885
2015,5.5492,Female,52.0,EAB5886
2016,6.0053,Female,52.0,EAB5887
2017,6.416,Female,52.0,EAB5888
2018,6.4994,Female,52.0,EAB5889
2019,6.6006,Female,52.0,EAB5890
2020,6.8318,Female,52.0,EAB5891
2021,6.9012,Female,52.0,EAB5892
2022,6.3125,Female,52.0,EAB5893
2023,5.5812,Female,52.0,EAB5894
2012,1.1105,Female,142.0,EAB5895
2013,1.0046,Female,142.0,EAB5896
2014,1.0988,Female,142.0,EAB5897
2015,1.1822,Female,142.0,EAB5898
2016,1.2699,Female,142.0,EAB5899
2017,1.3962,Female,142.0,EAB5900
2018,1.4417,Female,142.0,EAB5901
2019,1.5542,Female,142.0,EAB5902
2020,1.7534,Female,142.0,EAB5903
2021,1.9939,Female,142.0,EAB5904
2022,2.1845,Female,142.0,EAB5905
2023,2.2869,Female,142.0,EAB5906
2016,26.8481,Female,174.0,EAB5907
2014,8.6063,Female,33.0,EAB5908
2015,8.2312,Female,33.0,EAB5909
2016,9.3106,Female,33.0,EAB5910
2017,10.279,Female,33.0,EAB5911
2018,11.9099,Female,33.0,EAB5912
2019,13.7872,Female,33.0,EAB5913
2020,13.6358,Female,33.0,EAB5914
2012,0.2387,Female,61.0,EAB5915
2013,0.2017,Female,61.0,EAB5916
2014,0.192,Female,61.0,EAB5917
2015,0.1889,Female,61.0,EAB5918
2016,0.1906,Female,61.0,EAB5919
2017,0.1905,Female,61.0,EAB5920
2018,0.182,Female,61.0,EAB5921
2019,0.1783,Female,61.0,EAB5922
2020,0.1836,Female,61.0,EAB5923
2021,0.1913,Female,61.0,EAB5924
2022,0.1931,Female,61.0,EAB5925
2023,0.2161,Female,61.0,EAB5926
2012,7.8493,Female,141.0,EAB5927
2013,6.9402,Female,141.0,EAB5928
2014,6.5115,Female,141.0,EAB5929
2015,7.226,Female,141.0,EAB5930
2016,8.7502,Female,141.0,EAB5931
2017,8.9728,Female,141.0,EAB5932
2018,10.0335,Female,141.0,EAB5933
2019,10.7136,Female,141.0,EAB5934
2020,11.6682,Female,141.0,EAB5935
2021,11.4438,Female,141.0,EAB5936
2022,10.9909,Female,141.0,EAB5937
2023,12.7036,Female,141.0,EAB5938
2012,0.2404,Female,203.0,EAB5939
2013,0.2412,Female,203.0,EAB5940
2014,0.2428,Female,203.0,EAB5941
2015,0.2623,Female,203.0,EAB5942
2016,0.2833,Female,203.0,EAB5943
2017,0.2896,Female,203.0,EAB5944
2018,0.2933,Female,203.0,EAB5945
2019,0.2895,Female,203.0,EAB5946
2020,0.3046,Female,203.0,EAB5947
2021,0.2884,Female,203.0,EAB5948
2022,0.3317,Female,203.0,EAB5949
2023,0.3555,Female,203.0,EAB5950
2012,0.622,Female,120.0,EAB5951
2013,0.9207,Female,120.0,EAB5952
2014,0.2418,Female,120.0,EAB5953
2015,1.069,Female,120.0,EAB5954
2016,1.0961,Female,120.0,EAB5955
2017,4.4056,Female,120.0,EAB5956
2018,4.5375,Female,120.0,EAB5957
2019,1.461,Female,120.0,EAB5958
2020,1.7081,Female,120.0,EAB5959
2021,6.7665,Female,120.0,EAB5960
2022,7.5504,Female,120.0,EAB5961
2023,2.3165,Female,120.0,EAB5962
2012,2.8571,Female,150.0,EAB5963
2013,2.6563,Female,150.0,EAB5964
2014,2.6168,Female,150.0,EAB5965
2015,3.2213,Female,150.0,EAB5966
2016,3.5217,Female,150.0,EAB5967
2017,4.0276,Female,150.0,EAB5968
2018,4.4194,Female,150.0,EAB5969
2019,4.291,Female,150.0,EAB5970
2020,4.8424,Female,150.0,EAB5971
2021,5.1931,Female,150.0,EAB5972
2022,6.0212,Female,150.0,EAB5973
2023,6.0017,Female,150.0,EAB5974
2012,0.2708,Female,192.0,EAB5975
2013,0.3158,Female,192.0,EAB5976
2014,0.336,Female,192.0,EAB5977
2015,0.3625,Female,192.0,EAB5978
2016,0.3574,Female,192.0,EAB5979
2017,0.3905,Female,192.0,EAB5980
2018,0.3873,Female,192.0,EAB5981
2019,0.3811,Female,192.0,EAB5982
2020,0.3817,Female,192.0,EAB5983
2021,0.3543,Female,192.0,EAB5984
2022,0.3362,Female,192.0,EAB5985
2023,0.3258,Female,192.0,EAB5986
2012,4.7284,Female,82.0,EAB5987
2013,6.0068,Female,82.0,EAB5988
2014,4.8194,Female,82.0,EAB5989
2015,4.6393,Female,82.0,EAB5990
2016,3.922,Female,82.0,EAB5991
2017,4.2056,Female,82.0,EAB5992
2018,4.5447,Female,82.0,EAB5993
2019,4.8044,Female,82.0,EAB5994
2020,4.9992,Female,82.0,EAB5995
2021,5.1029,Female,82.0,EAB5996
2022,5.1656,Female,82.0,EAB5997
2023,4.623,Female,82.0,EAB5998
2012,0.1048,Female,113.0,EAB5999
2013,0.1291,Female,113.0,EAB6000
2014,0.125,Female,113.0,EAB6001
2015,0.1444,Female,113.0,EAB6002
2016,0.1644,Female,113.0,EAB6003
2017,0.1849,Female,113.0,EAB6004
2018,0.2202,Female,113.0,EAB6005
2019,0.2627,Female,113.0,EAB6006
2020,0.288,Female,113.0,EAB6007
2021,0.2874,Female,113.0,EAB6008
2022,0.3027,Female,113.0,EAB6009
2023,0.393,Female,113.0,EAB6010
2012,9.967,Female,62.0,EAB6011
2013,9.9854,Female,62.0,EAB6012
2014,9.8583,Female,62.0,EAB6013
2015,11.0566,Female,62.0,EAB6014
2016,11.615,Female,62.0,EAB6015
2017,12.8902,Female,62.0,EAB6016
2018,13.3596,Female,62.0,EAB6017
2019,13.5838,Female,62.0,EAB6018
2020,14.3936,Female,62.0,EAB6019
2021,14.8163,Female,62.0,EAB6020
2022,15.8219,Female,62.0,EAB6021
2023,16.5939,Female,62.0,EAB6022
2012,3.5295,Female,65.0,EAB6023
2013,3.5649,Female,65.0,EAB6024
2014,3.827,Female,65.0,EAB6025
2015,4.0046,Female,65.0,EAB6026
2016,4.3358,Female,65.0,EAB6027
2017,4.8679,Female,65.0,EAB6028
2018,5.7655,Female,65.0,EAB6029
2019,6.8215,Female,65.0,EAB6030
2020,8.0391,Female,65.0,EAB6031
2021,8.0086,Female,65.0,EAB6032
2022,8.1607,Female,65.0,EAB6033
2023,9.2115,Female,65.0,EAB6034
2012,0.052,Female,178.0,EAB6035
2013,0.0574,Female,178.0,EAB6036
2014,0.058,Female,178.0,EAB6037
2015,0.066,Female,178.0,EAB6038
2016,0.0745,Female,178.0,EAB6039
2017,0.0803,Female,178.0,EAB6040
2018,0.0812,Female,178.0,EAB6041
2019,0.0863,Female,178.0,EAB6042
2020,0.0931,Female,178.0,EAB6043
2021,0.1017,Female,178.0,EAB6044
2022,0.1235,Female,178.0,EAB6045
2023,0.1434,Female,178.0,EAB6046
2012,0.5642,Female,55.0,EAB6047
2013,0.6077,Female,55.0,EAB6048
2014,0.7036,Female,55.0,EAB6049
2015,0.6884,Female,55.0,EAB6050
2016,0.6805,Female,55.0,EAB6051
2017,0.7092,Female,55.0,EAB6052
2018,0.7393,Female,55.0,EAB6053
2019,0.7194,Female,55.0,EAB6054
2020,0.7823,Female,55.0,EAB6055
2021,0.7393,Female,55.0,EAB6056
2022,0.8768,Female,55.0,EAB6057
2023,0.9566,Female,55.0,EAB6058
2012,6.5763,Female,9.0,EAB6059
2013,6.5581,Female,9.0,EAB6060
2014,6.7367,Female,9.0,EAB6061
2015,6.8952,Female,9.0,EAB6062
2016,7.1209,Female,9.0,EAB6063
2017,8.0769,Female,9.0,EAB6064
2018,7.7101,Female,9.0,EAB6065
2019,7.7157,Female,9.0,EAB6066
2020,7.4058,Female,9.0,EAB6067
2021,6.7666,Female,9.0,EAB6068
2022,6.0604,Female,9.0,EAB6069
2023,6.9574,Female,9.0,EAB6070
2012,0.142,Female,96.0,EAB6071
2013,0.1451,Female,96.0,EAB6072
2014,0.1489,Female,96.0,EAB6073
2015,0.151,Female,96.0,EAB6074
2016,0.1486,Female,96.0,EAB6075
2017,0.1419,Female,96.0,EAB6076
2018,0.1484,Female,96.0,EAB6077
2019,0.1368,Female,96.0,EAB6078
2020,0.128,Female,96.0,EAB6079
2021,0.1143,Female,96.0,EAB6080
2022,0.1154,Female,96.0,EAB6081
2023,0.1183,Female,96.0,EAB6082
2012,1.9699,Female,212.0,EAB6083
2013,2.0481,Female,212.0,EAB6084
2014,2.1756,Female,212.0,EAB6085
2015,2.2008,Female,212.0,EAB6086
2016,2.281,Female,212.0,EAB6087
2017,2.2534,Female,212.0,EAB6088
2018,2.1828,Female,212.0,EAB6089
2019,2.1112,Female,212.0,EAB6090
2020,2.0213,Female,212.0,EAB6091
2021,1.5972,Female,212.0,EAB6092
2022,1.5419,Female,212.0,EAB6093
2023,1.5962,Female,212.0,EAB6094
2012,1.5873,Female,36.0,EAB6095
2013,1.6258,Female,36.0,EAB6096
2014,1.7271,Female,36.0,EAB6097
2015,1.837,Female,36.0,EAB6098
2016,1.8903,Female,36.0,EAB6099
2017,1.8917,Female,36.0,EAB6100
2018,2.0904,Female,36.0,EAB6101
2019,1.8703,Female,36.0,EAB6102
2020,1.6742,Female,36.0,EAB6103
2021,1.5825,Female,36.0,EAB6104
2022,1.4313,Female,36.0,EAB6105
